"","GSM2417003","GSM2417004","GSM2417005","GSM2417006","GSM2417007","GSM2417009","GSM2417011","GSM2417015","GSM2417016","ent_gene","symbol_limma"
"11744427_a_at",6.06954038427015,5.6223760399256,5.90303877874066,5.71693243180981,6.08701387987833,5.69194910009483,5.95194773171282,5.81479581927133,5.92828997575833,"94056","SYAP1"
"11743169_a_at",5.31657971403591,5.70923311862149,5.85070354105624,5.33064277316842,5.32863722776091,5.39763662088594,4.99134606522157,5.92186064692672,5.11119096256632,"9404","LPXN"
"11751139_x_at",3.40457228580192,3.71778969686782,4.08774752608262,3.49855165485908,3.47657102871539,3.34225295555926,3.51246305645836,3.61332893831311,3.70932632702523,"94039","ZNF101"
"11733653_at",3.72369103731947,3.62192192414958,3.33647469367928,3.43304943413154,3.03173919857897,3.15075998855883,3.10531337272856,3.30035086108485,3.45584118381936,"94033","FTMT"
"11727743_at",7.40134915367242,7.36583850849845,6.337586543707,8.68823233063636,6.43992864653171,7.66411077144126,7.93462917560029,6.04868645429486,8.41540371227232,"94032","CAMK2N2"
"11721390_at",4.29687562620933,3.95645341716444,5.67895719527404,4.48170047146606,4.31106000009853,4.55274119170542,4.51422099352769,4.17425479312117,4.45667726891706,"94031","HTRA3"
"11730491_at",7.54970286056586,8.14594119846713,8.01599928927611,8.62921100308946,8.13960872537378,8.20755322952877,8.20931549471334,7.72299154770226,8.34240513180508,"94030","LRRC4B"
"11743254_x_at",9.65779162595084,9.01813193743243,8.90840441513998,8.79698483894305,9.59742386835988,9.37514700673896,9.42191672983063,9.61699540016219,9.22337738213288,"9403","SEPT15"
"11757091_at",3.71603620515554,3.74309478329652,3.72698792537704,3.74864585570843,3.42940018521574,3.67226289670164,3.54749428334227,3.69989458098159,3.60442783838333,"94026","POM121L2"
"11715343_at",3.75000411641783,4.10029222411879,3.6942817542941,4.01145095213023,3.53950765704089,3.81903840265071,3.50554854381693,3.95475127367457,3.80691470390892,"94025","MUC16"
"11750488_a_at",4.62600490726109,4.89061678222721,4.18901189606892,4.66206373226685,4.58707066065836,4.61444020590667,4.51042177567363,4.77950720039876,4.74743119871264,"9402","GRAP2"
"11718059_a_at",7.37375594255526,10.3033530047615,9.86947474730119,9.16483103469258,10.3826606765711,9.38358434740382,9.30235356333216,10.9604949488381,7.961370998872,"94015","TTYH2"
"11741414_a_at",5.39153678152762,5.7499385967066,6.2155035232531,6.12625416314738,5.81975891607273,5.65919545539986,5.66982567394598,5.92874255389785,5.92874255389785,"9401","RECQL4"
"11723613_s_at",5.75045526349922,5.6225352599226,6.81554488443402,5.71081027181955,5.18445464534492,5.72687804785434,4.8522504768611,5.29210110520263,5.58162618207967,"94009","SERHL"
"11749738_a_at",6.34488220324263,6.21615916340205,6.32423726163965,5.93673987449219,6.81906888900197,6.69808861084836,6.6018858965065,6.74692988941703,6.42448205110462,"94005","PIGS"
"11752007_a_at",5.23548426231468,5.97817236799292,5.68359041496235,5.72482229004024,5.68293173445709,5.25147164821894,5.44971368443928,6.08067735078851,5.57466844418173,"9400","RECQL5"
"11733978_a_at",3.33444834361939,3.08976845725185,3.22250764910626,3.30973516250411,3.28403497454888,3.09548865091753,2.98823667933194,3.36152918335123,3.25783311230745,"940","CD28"
"11721573_a_at",5.2083408704414,5.37468740053247,5.75386702445848,4.97254673469939,5.09336186037152,5.53940767939582,4.90353704475435,5.56467175943479,4.88221212859374,"94","ACVRL1"
"11744557_a_at",7.45533994891045,7.75980217505285,7.22450377826556,7.7631864388326,6.48856733698232,6.91880232702706,7.74786091358588,6.50903605865044,7.86918826856559,"9399","STOML1"
"11753369_a_at",4.37066648685264,4.2361030588402,4.27565436814213,4.27531524421943,4.21609626750304,4.09330350237175,4.10655030523958,4.24594097475691,4.16244891671635,"93986","FOXP2"
"11735779_a_at",3.37932913364602,3.58134239285485,3.41714098516683,3.42950685599582,3.21422483171708,3.45564909309046,3.45119710720941,3.57631086843831,3.39803331826617,"9398","CD101"
"11735847_a_at",3.34187027069763,3.50384964516072,3.41992516537317,3.62046172378529,3.28489186836862,3.10810655520951,3.23296210022199,3.54720223666794,3.47423264287725,"93979","CPA5"
"11716821_s_at",11.4535367624722,11.0919460612398,10.749800488218,11.4405352070869,10.4984462704484,10.9784128913167,11.3445158409858,10.3451017234087,11.328856413037,"93974","ATPIF1"
"11755445_a_at",6.40813502093514,5.96944542951452,6.38394931991605,5.76005878134455,5.86489010183072,6.23936104678422,6.10472172426077,6.22017238565831,6.14110313340014,"93973","ACTR8"
"11736512_at",5.67320055146036,4.99014840508126,4.41239052563515,5.48553114778509,5.82592514157163,5.14653933476335,5.3041304735284,4.88123662212924,4.76352789968239,"9397","NMT2"
"11741843_a_at",4.2922990555967,4.1658519449218,4.00426698802478,4.03830810177396,3.93130117305923,4.11025987048216,4.17496128871378,4.18335698735612,4.45540400537256,"93953","ACRC"
"11747564_s_at",4.45864809366934,4.21744722062534,4.22687754504751,4.45593195441897,4.24166616982231,4.55552423995341,4.12305883478589,4.09757325845052,4.35421221217138,"9394","HS6ST1"
"11728445_a_at",5.51683109554917,6.23937422294308,6.42360812807534,6.39109521089532,6.5526061227041,5.9712551732857,6.0852443337027,6.26971835748851,6.07124403827497,"9392","TGFBRAP1"
"11723650_a_at",6.8540137368021,6.68773732963354,6.89700861754502,6.84667422916394,6.59547719591301,6.68445227252028,6.85179832859105,6.66760406922311,7.02798990002628,"9391","CIAO1"
"11737182_at",4.09241143875683,4.6145042280463,3.97205121462575,4.24264955994994,4.0844131061724,4.40486237400095,4.13206168224236,4.3905394968575,4.18284778586014,"9390","SLC22A13"
"11725481_a_at",4.22234260367359,3.83862855066485,4.54522819856109,4.28169894797744,3.77546865588664,3.92429623245648,4.05131181468249,3.86355206633855,4.16960690462574,"939","CD27"
"11755920_a_at",3.80075772957776,3.67747103708152,3.25663710338705,3.72500507428765,3.37873773966677,3.2618940066992,3.31296138877315,3.41548759384522,3.4717713010882,"9389","SLC22A14"
"11725468_a_at",3.05441638165799,3.10340004727364,3.13914234938552,3.01504833515817,3.07965919448514,2.97477315334107,3.04020311983894,3.29446898347987,3.13495140683391,"9388","LIPG"
"11754508_a_at",8.72222361083986,9.31870037394362,8.27035183286998,9.4513991569486,8.96172057720861,9.10601836899713,9.49767332451973,8.54838752948525,9.46338353028413,"9382","COG1"
"11732086_a_at",4.76054814641599,4.74368888795218,4.71209549848403,5.12380262155422,4.76937574239088,4.83306254739923,4.7560499914576,4.80540435061298,5.1605750416762,"9381","OTOF"
"11717104_a_at",9.41307021407475,9.51907908781731,9.67387904138976,9.18150072045903,9.48916923587898,9.27848240556939,9.14601098112901,9.71965778736471,8.91211848440888,"9380","GRHPR"
"11735437_a_at",8.73557680498796,9.45208200757521,8.37670170866931,9.64853751423707,8.7591956563404,9.05968186115001,9.45717128217255,8.80336854279321,9.99497806765085,"9379","NRXN2"
"11740766_a_at",8.55687681319292,7.80861180850624,5.78830691441691,8.54762548411444,7.7078712874426,8.07635830530302,8.5662747349674,6.56538720901222,8.78950442285851,"9378","NRXN1"
"11715656_at",10.2791189877785,9.68545349512335,8.73880166642018,10.1873648791142,9.61311303656625,9.92559353297583,10.2434364105949,9.29036083244755,10.0761533823926,"9377","COX5A"
"11755865_x_at",5.38046352092915,5.14618776917537,4.80202739580487,4.68738932784839,4.67860884823489,5.09688773702424,4.8722188138009,4.88390763169609,6.28340835593762,"9376","SLC22A8"
"11759506_a_at",7.64175235704844,7.53560167610358,8.11052201905844,7.51724238660574,8.28121382776688,8.28848619531707,8.2960288724278,8.4389523928457,7.92819108675297,"9375","TM9SF2"
"11756311_x_at",4.1447230010438,4.17817010403431,4.106412870557,4.32985806971527,4.06429195509581,4.12235922094849,4.00444093272123,4.13269655840445,4.43827562789092,"9374","PPT2"
"11743056_at",6.73479658893461,6.62659979917834,6.79084844344583,6.43254332978536,6.65956192613305,6.84743520587169,6.99640342290972,6.92409567470743,6.80484779464236,"9373","PLAA"
"11730984_a_at",7.25314611492302,6.61861494919975,6.40746724526675,6.9895983507549,6.61622864796509,7.19756015761312,7.38213041271572,6.52078540853826,7.03615149798458,"9372","ZFYVE9"
"11716626_at",8.362723304419,8.11717529258594,7.60595220797957,8.54242526207835,7.59136915822652,7.95274266151632,8.54788614159859,7.64516350101931,8.37484819067652,"9371","KIF3B"
"11734559_x_at",6.59183836389934,6.18684561677528,5.92977073395133,6.14675487681268,5.51393266837282,6.032874443672,6.0138010271144,5.54145522668668,6.70893819111025,"9370","ADIPOQ"
"11728488_a_at",9.25316479244867,9.70843212030535,7.6369546759932,10.0158592845612,8.44511181317366,9.52456949553865,10.4221088875095,7.47396111117337,10.4457283772038,"9369","NRXN3"
"11727936_a_at",6.96955287354691,7.95879605329824,8.48789698702064,8.1176336398184,7.81442641693128,8.04063529008133,7.71780426742138,7.89796493521593,7.68194785242445,"9368","SLC9A3R1"
"11742737_a_at",7.62969263848059,7.20480447067818,7.5213081907184,6.35016183987371,8.20008881183799,8.0452729382754,7.41515862090549,8.49968099040248,7.17738447038762,"9367","RAB9A"
"11754806_s_at",8.93391408208351,8.40227264352012,6.99623506143743,9.39954375598928,7.50176144457735,8.22532210273331,8.56808396370762,5.7275618403731,7.89130934333485,"93664","CADPS2"
"11736113_at",4.5823051198097,5.32245487536146,6.58716122342819,4.4113634295706,3.95831333624313,5.40414475228881,5.49572138606431,4.07534814117157,5.92788763770987,"93663","ARHGAP18"
"11734528_at",4.94249413524601,4.67357895647727,4.6532798560984,4.82057368143804,4.43242580896576,4.69951535643566,4.65803924374977,4.56037171287029,4.78435287336015,"93650","ACPT"
"11757777_s_at",2.95361491322524,4.17776297756986,3.16045572555459,3.23383590598476,2.78096112237235,4.07284984436088,5.67229106554305,3.19331728005519,4.28131320796626,"9365","KL"
"11750330_a_at",3.94140092722337,3.91586312616906,3.60733577894415,3.98752419106663,3.5634461643205,3.70286528897934,3.44088042767947,3.71762968435686,3.89261284029931,"93649","MYOCD"
"11744235_x_at",5.19108687631365,7.39286272071127,7.76178359448162,6.74866325456581,6.95740860261245,5.7382152362147,5.72701670704711,7.58172160560701,5.5508889987647,"93643","TJAP1"
"11758694_s_at",9.30519284134253,9.04973592394665,9.07447678553592,8.61376662595503,9.10345414519804,8.96036485827518,8.99068443584974,9.39693069359798,8.8520391780833,"9364","RAB28"
"11732962_a_at",8.30333736596022,7.85928781504107,7.77266434119069,7.83226577902927,8.05889963166671,8.21161274138012,8.11638727924168,8.19929121931738,7.62775296153808,"9363","RAB33A"
"11720266_a_at",7.49969993236929,7.70397113086265,7.78935080777806,7.44494868052468,7.99718858092364,7.99837740204133,7.93261901618541,8.20841928535774,7.54071746804414,"93627","TBCK"
"11733894_x_at",7.21652517186144,7.39313572839107,7.13016717155877,7.8940277831753,7.45966021372082,7.6977561665629,7.43432883529669,7.10064824268347,7.34470999882397,"93624","TADA2B"
"11754393_a_at",10.8269053345015,11.0732606297986,10.8413323373209,11.0291627893059,11.2371633058866,11.2868048695722,11.1729973256789,11.1144022732101,11.1292369276842,"93621","MRFAP1"
"11751486_a_at",4.60036584029127,4.60795170540318,3.22782484444819,3.97306086081477,3.51601659404268,4.65789456318693,5.1211558751548,3.34161227526312,5.81062334932948,"9362","CPNE6"
"11736433_a_at",7.08227548683419,7.34158457033148,6.15707507780182,7.27822070220567,6.24285698430614,6.50659500452775,6.91061629061691,6.26237644276359,7.33423261197718,"93611","FBXO44"
"11748721_a_at",7.34089091196012,8.27007168642559,8.21953752146292,8.50267833309337,7.97195809668197,7.89163042802428,7.80469956858747,8.26997700919643,8.02220311457345,"9361","LONP1"
"11746095_a_at",8.96992079707821,8.44711519591617,7.88604422095402,8.72995225018899,8.13219431250037,8.08269242420858,8.04236230432725,8.15089745680345,7.93500401130923,"9360","PPIG"
"11755464_a_at",4.82115609947513,4.51318586608922,4.24195075703493,5.08386712406089,4.72209392795849,4.51548365212679,4.68798391641548,4.24935975198749,4.90865042949332,"93594","TBC1D31"
"11755141_a_at",3.41799113536281,3.94248719639814,4.63252465528866,3.74871376398071,3.52227931494558,3.56527202797845,3.40432689757438,5.57216765981876,3.66113962294148,"93589","CACNA2D4"
"11740146_a_at",4.04054065997918,4.19958172379333,3.85749476661527,3.75069507475865,3.98195566486666,3.74438107484138,3.70475836373154,3.87461453810662,4.16308656781109,"93587","TRMT10A"
"11749212_a_at",3.84704198059253,4.31862757599582,3.85789917316864,3.8098069510321,3.63116437624557,3.38645714417202,3.88559257110895,4.03567475435375,4.69730880173533,"9358","ITGBL1"
"11726612_a_at",4.30152874586515,4.18160165588126,4.44551649382107,4.36352541076228,4.14722746252659,4.06888896033153,4.406703703062,3.98685312038891,6.16088269317331,"9356","SLC22A6"
"11737885_a_at",3.42572886028215,3.19979224494701,3.47159782443279,3.49956102374751,3.55752360244894,3.29161984865305,3.39071681337759,3.56498319728602,3.35286593971847,"93550","ZFAND4"
"11736386_at",5.81744018387583,5.93632644205291,4.43402926019683,6.0427193864857,5.44044735125715,6.82796528581252,6.66708092413612,5.02009653317063,6.73088347328308,"9355","LHX2"
"11750790_a_at",5.74649324505191,5.9424654135465,5.78910945604838,5.49799934779636,5.65973745210408,5.37811619100962,5.50916802982272,5.85849551767866,5.48467995270095,"9354","UBE4A"
"11721399_a_at",7.60157794234198,7.5640742517965,6.90847003128498,8.97742399483633,6.74909583187637,7.76777775939294,8.06961803055753,6.62931543301708,8.16476997409648,"9353","SLIT2"
"11743315_a_at",9.17303827226826,8.17163349387496,7.72253606864869,8.4542453760619,8.81182450792177,8.85979725411419,8.97920432401757,8.53662611575692,8.71374557372908,"9352","TXNL1"
"11727692_at",3.09336490887167,3.29564707684183,3.37287438804495,3.51122227137369,3.2214828339975,3.23149499833095,3.33976776262032,3.45181884771921,3.29904954568231,"93517","SDR42E1"
"11732296_at",3.48200262245891,3.22289862931903,3.23615096021233,3.38263913308132,3.5406092375877,3.38353534909177,3.31784480770101,3.59109534634851,3.39803331826617,"9350","CER1"
"11742125_x_at",3.47188721376643,3.10089724574732,2.78616036310943,2.93022364984443,3.34243145781048,3.27872384842952,3.16604654680079,3.00997122839254,2.83972591868012,"93492","TPTE2"
"11757422_x_at",12.0330071109879,11.4862055373102,11.6810086146438,11.14152438417,11.8349373818404,11.4744668502509,11.170670196655,12.0582795294717,11.3787842004593,"9349","RPL23"
"11736006_at",6.81009404244326,6.86067360811863,7.07969644399089,6.87603806347827,7.29172619185132,7.21067420019582,7.70682997401553,7.24483389949192,7.46235273485823,"93487","MAPK1IP1L"
"11731142_at",7.47642940410861,5.15528903903776,3.27752374936843,6.10300351689674,4.15368103868088,6.36782792196526,6.77777163602642,3.18686766495977,6.14777684950525,"9348","NDST3"
"11736327_a_at",4.06941110313088,3.41231187261504,3.90820260408412,3.72980584180858,4.27737510695115,4.16919070668546,4.04914967784997,4.61637463325435,3.53907067835534,"93474","ZNF670"
"11725572_at",5.23008566651005,5.23200823468781,4.86103601964993,5.47259724918621,4.85650352740693,4.80752680760449,4.87594762285841,4.90227578471454,5.20275039717826,"9344","TAOK2"
"11753926_x_at",5.99006597899601,5.76888286568703,6.14837361102502,5.82764861051307,5.94024765464364,5.81968417489678,5.6925979791432,6.21304463597303,5.82024112117407,"93436","ARMC6"
"11740354_a_at",6.78525239636148,7.40079630907381,7.86277926774215,7.3490225371407,8.03421152966309,7.32647786582947,7.43129367207436,7.76027370925522,7.35718800024275,"9343","EFTUD2"
"11740727_a_at",4.18413240390827,3.32808189788939,2.82585221566252,4.69234843778238,2.89849587257432,3.67512008502447,3.51211838886051,2.80332602805226,4.16987116061639,"93426","SYCE1"
"11727828_s_at",4.94136350244861,5.02251810636422,5.25897448999869,5.17368525513102,4.8910904444397,5.29608021804379,5.22542335458708,5.0295537898375,5.12253571605169,"9342","SNAP29"
"11716285_a_at",5.61525731422135,5.22649019201041,5.85733440600727,5.03918147588724,6.36696690576828,5.94920259631848,5.1793094446795,6.39401312517505,4.33175044110132,"9341","VAMP3"
"11738741_at",4.3468791820657,4.22377425232754,4.1940556021396,4.29912656290814,4.11441377719107,4.19981002336387,4.05206416746143,4.18901189606892,4.26592906710511,"93408","MYL10"
"11735299_a_at",3.26234095762157,3.57942588649517,3.26234095762157,3.44533169275701,3.33245965119271,3.39787150412558,3.52754324870544,3.7658401155834,3.32496028365312,"9340","GLP2R"
"11719088_at",8.82352824282771,7.82204151694006,8.17573064016062,7.59214773371426,8.60859425789497,8.72866845843217,8.59355101533212,8.52100034580306,8.21059418177236,"93380","MMGT1"
"11715202_s_at",10.2564215676642,9.11888586884297,8.25640666480248,9.30367135474302,9.0330031147992,9.47100289043197,9.84772685778033,8.39295307578333,9.90430882427182,"9338","TCEAL1"
"11731930_a_at",7.56509801357212,9.66613341626821,8.31092962957788,9.62137389242233,8.61803773582313,7.72590346571528,8.82894920600679,9.1003501880093,6.21290911135026,"93377","OPALIN"
"11746336_a_at",5.38541164528474,4.68526549962502,5.22415533453786,4.5629266151995,5.72697972769288,5.3926227207216,5.40638176767454,5.64964271458426,4.98563340911828,"9337","CNOT8"
"11735249_x_at",4.10533406771237,4.96458415341512,6.0626672629332,4.89838494799187,4.41889368094114,5.04503690619009,4.75501073316801,4.86809726326722,5.14858527207627,"93349","SP140L"
