"","GSM317711.CEL","GSM317712.CEL","GSM317713.CEL","GSM317714.CEL","GSM317715.CEL","GSM317716.CEL","GSM317717.CEL","GSM317718.CEL","GSM317719.CEL","GSM317720.CEL","GSM317721.CEL","GSM317722.CEL","ent_gene","symbol_limma"
"34783_s_at",9.37576406406626,10.5077732266927,9.44798337296427,9.4061969354834,9.37356436599915,8.75269598909027,9.24862882123677,9.45563529547714,9.09937949200187,9.13008666650744,9.39729956108659,9.3582052236322,"9184","BUB3"
"40101_g_at",9.09778161721483,9.281941045001,9.35359771102165,9.38550234038722,8.82436256670123,9.34696441542566,8.75656018241238,9.16629082684784,9.35999895385473,9.70555113893491,9.650463155954,9.50159162327343,"9181","ARHGEF2"
"39277_at",9.3314068162865,8.73968944544636,9.3345672443945,10.9496098232558,9.46535030401034,9.59976855300027,9.92254848054714,9.58484053606938,8.45516780900085,8.23674536983361,8.26063872645347,8.76426742074532,"9180","OSMR"
"33732_at",8.90555592283744,8.85969149451934,9.00618303499788,9.15137802911786,9.06699206640087,9.06166146774625,8.7912550565569,8.94439492742819,8.789968804181,8.8516594763287,8.65400015083138,8.64146522863994,"9179","AP4M1"
"34871_at",11.1826930707365,11.4816964431835,11.409230782001,11.3031872488526,11.4709436695002,11.3877719212221,11.6491544732373,11.3477020619134,11.5434656395121,11.2467646693611,11.3828765045013,11.3724056208247,"91782","CHMP7"
"35843_at",9.81189004044536,9.51606612545939,10.2243721912976,9.33216775629942,10.6956254270181,9.25513293248016,9.98478909733274,9.59619711247474,9.19657329510255,9.3597571924115,9.28610622338025,9.39374670069495,"91754","NEK9"
"33601_at",7.38859165085989,7.16693174657017,7.93878552906314,8.10152326284519,7.63472701701749,7.7586811836179,7.97934388754825,8.34615092837053,8.54932045204387,8.32079427179877,8.64866936714824,8.21774672625726,"91752","ZNF804A"
"34521_at",7.50284809218781,7.4240430525609,7.49643839565834,7.44783800577193,7.21128519200628,7.49689757738165,7.27268002075168,7.54470981023826,7.79023705220935,7.50483318220154,7.54148596288676,7.52267636199961,"9175","MAP3K13"
"39897_at",9.34859915748993,9.68502905233366,9.68842451209739,9.49375698912345,9.67771413938658,8.49542155249728,9.56280078088209,9.57791698366865,9.4059239366253,9.60433005152687,9.81440930745997,9.6367071612947,"91746","YTHDC1"
"37540_at",6.81139863565288,7.57343101706692,7.89994145617737,7.47728557535071,8.43748246381439,7.49569444498919,7.81594252909208,8.2608844413385,8.09396262434618,7.97659649473901,8.16045281591513,8.16117790136435,"9172","MYOM2"
"33690_at",8.14109448610039,8.07266711383314,8.04941055254539,8.36544769680416,8.1689780820488,8.5723507887012,8.37010347964896,8.04296433411592,8.1518679848047,8.35388930508124,8.26929010193427,8.37231591134351,"91694","LONRF1"
"35259_s_at",7.29456395152841,6.93045705115544,7.09986159314032,6.90596602585954,7.19774052127257,6.05331567138785,6.98721282879794,6.48867854724709,5.77886361858543,6.58018041879875,6.53287258786037,6.8441222385248,"9169","SCAF11"
"31481_s_at",13.3184630804184,12.6270194851271,12.4211168170146,13.0877554099495,12.3280662863716,12.2226222872043,12.9542736492682,12.2679936126659,12.3876831920014,12.2169360227463,12.3956597338551,13.199927520029,"9168","TMSB10"
"34330_at",10.9827127887043,11.238928811917,10.9940473082113,10.9949144595387,10.6519714045832,9.90268074011356,10.7681192222118,11.37870856081,11.4422360790136,11.3814592787418,11.3574911659725,11.3249163181845,"9167","COX7A2L"
"38283_at",9.12181993734671,9.72721342591249,9.16947260260593,8.40910881623299,9.31144675859446,8.68759614399376,9.21250650251436,9.16755700596611,9.06710109637849,9.27954468787751,9.59436664292825,9.55990680632547,"9166","EBAG9"
"36277_at",10.1983056816448,9.52976484964532,9.77186341251154,10.0121805106174,9.83487578877902,10.8782047177061,9.85556586236486,9.85791046551839,9.81653355706002,9.99492056161335,9.81055585456355,9.84012830298744,"916","CD3E"
"37361_at",10.6730571022205,10.4575019825769,10.3681359717886,10.1978313346497,10.3460092372336,10.3275920871907,10.7343225786541,10.5019222680129,10.6462705297502,10.8304479122056,10.548454482436,10.7197759069459,"9158","FIBP"
"38549_at",8.06613773827832,7.78086691746072,10.3931155281391,7.817802093083,7.64296561445572,7.52505511514786,8.4243232230533,7.56887842270086,7.79856579352856,7.42231238259029,8.09583852071018,7.77759659672494,"91543","RSAD2"
"35979_at",9.50515496176684,10.2619861101364,9.66827505098626,9.74194784116031,9.3031379338245,9.93702783135154,9.50772394868026,9.26528998678802,9.8562180431076,9.58813435483445,9.48763800514649,9.53825322115746,"9150","CTDP1"
"38319_at",6.97503047437429,6.87374832568469,7.14005147034375,7.23140760925577,7.23416436839732,6.91889668385328,7.11483406545139,7.29472520422275,7.09151667738186,6.86626238850393,6.67006054270528,6.88721770816379,"915","CD3D"
"32717_at",9.33929510533669,9.58545053773117,9.29778064013297,9.31769918239827,9.24406617355639,9.60825421600495,9.43856802312657,10.2997891341811,10.9038663673554,10.685252595272,10.7881891170136,10.7952059800371,"9148","NEURL1"
"39228_at",7.00494082758858,7.38573716207748,7.54514311311354,7.00582270005239,7.2189838499407,7.71255034528479,6.94207892276922,7.19365938585935,7.42648253986207,7.11806153106663,7.09272908626087,6.98606001785152,"9147","NEMF"
"33887_at",10.8917965557666,11.1240215347441,10.7827637263149,11.527613068685,10.9860265752771,11.1057170992466,10.9359347434302,10.9848440714812,11.3122712713015,11.4044525927249,11.3639732835178,11.4151251628767,"9146","HGS"
"35354_at",8.6036668151375,10.4296241110967,9.70854287249714,9.97814778200762,9.63181965431934,9.87583870454502,9.68861604708172,12.0341571092126,12.8980967742158,12.712759186835,12.3474682865342,12.1828498783952,"9145","SYNGR1"
"34885_at",12.2930009677872,11.5873737723629,13.3834662387417,12.2889086466666,12.3109824465807,11.9486282594881,12.6567846025604,11.8094228987181,11.9889054102077,12.0566299000705,11.9124977457075,12.1958802581965,"9144","SYNGR2"
"40314_at",8.33615662945268,8.93465612922821,8.94639983868054,9.30389017708653,9.12199940988073,8.80427333121943,9.27497687184294,10.9974338255469,12.2413744636874,12.2628873600713,12.1440963113458,11.7132862303821,"9143","SYNGR3"
"32721_at",7.71375816597418,7.72286126007218,7.39233880861181,7.93743090968096,7.81694706072309,7.16931686916466,7.80782202408013,7.08789140871495,7.61187138314929,7.46731253165053,7.44374602930551,7.67190564868677,"9140","ATG12"
"40738_at",8.93042001767327,8.63565567087367,8.93536528697347,9.11713782530729,9.0501120244872,9.48124112276587,9.02723060254814,9.03173149460976,8.95364279513316,8.77372552466888,8.7166025655314,8.7473652918088,"914","CD2"
"40050_at",9.55574956554666,9.35598166221163,10.0761283093242,9.73680124747918,9.57793591603011,10.1021434366455,9.50571804845296,10.0327677510335,9.97441160144733,10.0530307727093,9.96627523936206,9.86677861006381,"9139","CBFA2T2"
"36427_at",8.1635508845383,8.64532425604214,8.86360757432045,8.47467523513476,9.18453298948701,8.06293549809213,8.86824983936861,8.4457145553772,7.91028929892961,8.78995206862021,8.49111600999552,8.94300122080994,"91369","ANKRD40"
"31882_at",11.0214720774424,11.2120835261962,11.1952139989996,11.3282210811895,11.1019022471919,11.0956644688186,11.2249881938314,11.0025914337708,11.221414347424,10.8820733898761,10.9491234690712,10.8998060778574,"9136","RRP9"
"32742_s_at",7.88336087485184,8.88612376488727,8.68755461266893,8.03581125804221,7.42666816499697,7.98906221757955,8.0121629906424,8.61361500038979,8.5324682988354,8.51118265322243,8.57565746056275,8.26223060147709,"9135","RABEP1"
"35249_at",9.89355928195816,8.97897335583561,8.59000290665794,7.40562978621561,8.77720650603924,7.02404727884153,8.38097877539705,6.77075549735943,6.68959248959929,7.46130115768285,7.00142434001788,7.7743320276237,"9134","CCNE2"
"32263_at",8.02201571096003,10.4355830633732,7.86134853818099,8.28490767117176,8.3699083003504,8.14175634631445,8.65505537256812,7.13947922452076,7.04140105782193,7.16166457411269,7.0047979271482,7.24800546085688,"9133","CCNB2"
"41827_f_at",10.3305212837819,9.1902338143116,9.30103208678076,9.55449440175587,10.0033765041275,9.31994658549584,9.37175860410691,9.22955831859616,9.13502593046035,9.26486606980296,9.23795250115313,8.92212822044393,"91316","GUSBP11"
"32212_at",8.34815427985305,7.84930608150178,7.82438233666135,8.47896445217659,7.79172514423532,7.49369409305833,7.7588058602453,7.53136433399503,7.66138044451939,7.47157333707829,7.47283273481128,7.67335976204202,"9131","AIFM1"
"41291_at",9.4818593533029,10.5856852231115,9.83636017181474,10.0364289703066,9.78071695285415,9.5478413888026,9.19365792596869,10.1221565654016,9.70357359627168,10.5163258313605,10.2162988394913,10.0948468835321,"91304","TMEM259"
"38599_s_at",10.3086591210104,10.2516501913036,10.4981180873446,10.5108889763201,10.3386313994531,9.98788442657333,10.443533241248,10.2202123258118,10.1688057410782,10.0848730300337,10.2281822064964,10.1072548922212,"9130","FAM50A"
"36551_at",7.26948124906071,7.59147994041271,7.62680885686975,7.59798214732242,7.99965011636542,6.88023536174143,7.68161102213202,7.75599827194224,7.89650312820019,7.86244697939071,8.06443296701599,8.41606675266311,"91298","C12orf29"
"39053_at",8.08215514743775,8.49305182185704,8.35238909339621,9.17491880026999,8.96743228615948,8.16069828967313,8.47509010186056,8.0258236083909,8.10234990883682,7.59437088102399,7.88908821239629,7.96253077760527,"9129","PRPF3"
"31837_at",11.4631077889572,11.3076378492163,11.4375458739508,11.3394030548882,11.5721153167226,11.8116942938876,11.5391003635553,11.0950600994682,11.3115951106094,11.2446786012505,11.3606997083327,11.2737338742064,"91289","LMF2"
"37936_at",8.87007599554618,9.18283572274682,8.74448338304299,9.47232298640795,9.17553028406491,8.82162233642722,9.14684667116377,8.46346484764884,8.60380784249609,8.47195342265483,8.94763749413011,8.85399437919782,"9128","PRPF4"
"34763_at",7.71731024729617,8.82208345513767,7.76532627437559,7.66073581764406,8.05802769703601,6.93404872983685,8.03073981877373,7.71982809400931,7.0545472096117,7.8981524611761,7.91901836148104,7.84338334622125,"9126","SMC3"
"33844_at",9.53793292953256,10.3013650322419,10.012522600013,9.9920463769645,10.0231380210787,9.79712302254894,10.4485698823949,9.60279246247106,9.68618339237408,9.48087238639031,9.43754096288685,9.5132845177332,"9125","CNOT9"
"36937_s_at",10.160014074466,9.99871138880443,9.51964610756164,10.3124975984308,10.0269245386835,9.8556553438969,10.1754227648933,9.67360429974017,9.40415951376938,9.2633160141394,9.18024146862066,9.51072892818437,"9124","PDLIM1"
"39260_at",8.63057582684182,5.99230518805255,7.46029165860182,7.97464067736258,9.36945865514884,7.69425092301788,8.57748336689266,7.40662154758153,6.48622620657003,6.51478097956584,6.12427164536336,6.57736509590366,"9122","SLC16A4"
"41002_at",9.62370113388893,9.6233394865588,9.76420704319862,9.94818031465327,9.8531614673571,10.1403461911683,9.69060239974313,9.88495801727911,9.65161921355675,9.92914359769141,9.90850110929021,9.77020405942625,"9121","SLC16A5"
"39841_at",7.73062589887737,7.21444731958125,7.43472609558708,8.23971394106789,7.85244556113715,7.24539612887096,7.85994471975625,7.41422160275053,7.1251417154898,7.63034623072836,7.41901432756166,7.17154339910507,"9120","SLC16A6"
"38567_at",7.55420044311059,7.51022266214112,7.75029740463723,7.74736335822621,7.68849572429582,7.95103084158628,7.75238657591406,7.49566565136366,7.49297651850359,7.3918113017664,7.15708638749433,7.42174304088027,"912","CD1D"
"37210_at",9.39323937742745,10.6481064767859,10.3783684629723,9.79807063989911,9.42194622971296,10.0470408368756,10.055777034279,11.9481727292281,12.8622482913033,12.6024946235831,12.3748471787959,11.9849599449199,"9118","INA"
"38686_at",11.105878216151,12.0896649706059,12.1368724956124,11.6613742268377,11.9539742564272,11.4500230545047,11.8480842089285,12.2860307339321,12.4152192638088,11.8270988145988,11.7981204507495,11.9401318480942,"9114","ATP6V0D1"
"37178_at",11.3453522986396,11.2746410163501,11.1325758657488,11.1377298068596,11.2317900314101,10.3400703934825,11.1842968627538,10.5425597170023,10.7643088890454,10.6881534189025,10.9729843626321,10.8365086171822,"91137","SLC25A46"
"1642_at",9.98268934410732,10.0904209220531,9.79930695389703,9.84996833928672,9.84683114934408,10.3070022259953,9.801195939689,9.92208590323246,10.2119136523684,10.6795818579015,10.534101283408,10.3311123504317,"9112","MTA1"
"36472_at",10.0508398639231,9.15524106159651,9.99128391421629,10.1358546330728,10.0455354642678,9.28249254758491,10.7636930968952,9.01641270763582,8.23717384619957,8.05293686267906,8.23411285541655,9.44441324475071,"9111","NMI"
"39707_at",9.10867190520593,9.56962327756895,9.29086534142831,8.86497114298056,9.29327778230534,8.55690063836343,9.43322459941241,9.45918054349444,9.53334851591416,9.8373165505059,9.62917921919192,9.31791222504968,"9110","MTMR4"
"38035_at",9.8816390528769,10.6208082175505,10.459395830431,9.94085098869776,9.94975313092291,9.12222266649459,10.622279199893,10.1357835188984,10.6091690919585,10.5826191772262,10.8070097867529,10.9673191034704,"9107","MTMR6"
"942_at",9.10506864379356,7.12322043520025,8.6808116184172,8.32297920219458,8.94950088828202,8.05293641256648,7.70549473158705,8.78518841005683,8.21158111862425,8.58906446807995,8.45929573764487,8.27984238279681,"9104","RGN"
"39794_at",7.63274406237156,9.11024821407356,8.08300707848493,7.67974264278731,8.93142691834029,7.45500169300009,8.5030886586497,8.042058410377,7.2147698410582,7.78204123681137,7.82600469977627,7.89809732185581,"9101","USP8"
"37683_at",9.47367359869096,10.7433645209686,9.80464312690101,9.97941543078382,10.0641448019037,9.65291026880145,10.3150669090366,9.93769438532189,9.40703919027259,10.1091141532994,10.1335761672528,10.0741789139679,"9100","USP10"
"36451_at",11.3266545642235,12.0074412545028,12.0535763078313,11.8133230701788,11.6404668220153,11.7689227835584,11.9421383252443,12.4260335183654,13.0716506560684,12.5044549527622,12.1295598055132,11.9558367241103,"91","ACVR1B"
"34901_at",9.13443550802026,8.41663741598955,8.71072770641873,8.81470975380229,9.45925051962322,9.51968684628091,8.4668151109109,8.8576908715546,8.85820029029959,8.76834654052095,8.86874555990078,8.95138793228444,"9099","USP2"
"36982_at",9.51057606575101,10.0142481884902,9.69820411879562,9.50665297337859,9.12560645476141,8.68230572125486,9.35743441049235,9.94685672486579,10.1201164335523,10.5047137236277,10.3740206629606,10.2757517768088,"9097","USP14"
"40760_at",7.38511845720113,7.61803393134491,7.54531513655316,7.58037024143904,7.73723094769811,7.52042800374205,7.72076731949454,7.17413349042215,7.57903828160546,7.43825533974093,7.3446350283505,7.18276809140551,"90957","DHX57"
"36702_at",9.94108253028459,9.90869168050431,10.1140937834457,10.5623974619962,10.3493354051921,10.573827291022,10.20829247775,9.93377584019617,9.98028754162839,10.2904491114774,10.3622694411688,10.4160344198946,"9095","TBX19"
"38107_at",9.88345551325964,10.0333240362366,9.84225181398096,10.352652352327,9.84810169304054,10.3230076258935,10.1340204174658,9.86025512103644,10.247589282607,9.86545228387156,9.98084315148176,9.99682595608516,"9094","UNC119"
"33706_at",9.67607563971842,10.621273001149,9.72119352010206,9.60415467097734,9.9134817197838,9.68783921074801,9.63713267381538,9.54692304981919,9.5229552285892,9.27258548427226,9.40287220603638,9.37215137033857,"9092","SART1"
"33269_at",10.2170083494203,10.1373518949754,10.2409043729102,10.3635307158172,10.3456594879281,10.2503885573798,10.0884411790081,10.2311838316089,10.3941406678345,10.3169073273941,10.0551577974626,10.1234022630358,"9091","PIGQ"
"480_at",11.6060786148906,11.2577926805301,11.0408781837383,11.2613736255808,10.9560895386357,11.693092645694,10.7623792224953,11.215284759975,11.1285286023897,11.2715167483056,11.1037774279486,11.1784495308583,"9088","PKMYT1"
"40800_at",8.0534354207795,8.00892492462646,7.93410926037132,7.99041369054738,8.14412195564783,8.14429403549167,8.13252485003681,7.72495836761566,7.74872335950392,8.19739924939334,7.89658992840718,7.80543976453402,"90861","JPT2"
"40097_at",6.04113557405327,6.33115002822019,6.80528129722354,7.43992257302593,6.29870164887622,6.3091886648779,7.20217163464402,6.38125298656705,6.77744087839718,6.67181819217102,6.08647638070097,6.7530432849566,"9086","EIF1AY"
"38198_at",6.19589741837938,6.680696153284,6.48725959009546,6.96881580661588,6.89125121435339,6.28056106950082,6.9548334585573,6.3583840125648,6.4665221327231,6.18269240032984,6.53911634525389,6.3806906802553,"90806","ANGEL2"
"38416_at",10.3512877406642,11.0105330290531,11.0654638695678,10.7876769904517,10.5864416696694,9.67036784077852,10.8538891317553,10.7503639679058,10.9803623746341,10.4474233200449,10.3268863059221,10.372256098469,"908","CCT6A"
"36065_at",7.31391198113121,6.85894728347712,7.1782957190906,7.61660067083486,7.59283941331585,7.69217459035008,8.04535512850906,8.77670091663526,9.70318525945814,9.67584554338789,9.18551554988641,9.33939210287979,"9079","LDB2"
"39579_at",8.84552953211642,7.64261001317652,8.92132663724095,8.33752098347586,9.46085483388468,10.3125501366749,9.69444205634314,11.9487119251274,11.2824225301268,11.3741024228083,11.0204841268415,9.71810345382665,"9071","CLDN10"
